,"(0, 0)","(0, 1)","(0, 2)","(0, 3)","(1, 0)","(1, 1)","(1, 2)","(1, 3)","(2, 0)","(2, 1)","(2, 2)","(2, 3)","(3, 0)","(3, 1)","(3, 2)","(3, 3)"
0x2905f54,,,,,,,,,-20.0,,,,,,,
0x267daef,,,,,,,,,,,,,-64.69805636764075,-99.07766279631453,,
0x29063e6,,,,,,,,,,,,,,67.232,,
0x1d50615,,,,,,,,,,,,,,29.54304,,
0x25f48ef,,,,,,,,,,,,,,,,-20.0
0x1a580ca,,,,0.0,,,,,16.272,,,,,0.0,,
0x1445d8c,,,,-99.75821483607709,,,,,,,,,,,,
0x1406ab6,,,,,,,,,,,,,,,59.04,
0xabdbfb,0.0,,,,,,,0.0,,,,,,0.0,0.0,
0x144218c,,,,,,,,,,,,,,0.0,0.0,
0x14343ad,,,,,,,,-20.0,,,,,,,0.0,
0x99a273,0.0,,0.0,,,,,,,,,,,,,
0x1817eff,,,20.0,,,,,,,,,,,,,
0x1aad553,,,,,,,,-88.38730381264975,,,,-88.50720475236143,,,,
0x1aad7c0,,,,,,,,9.36,,,,,,,0.0,
0x1aa0bb1,,,,,,,,,,,,,,48.8,,
0xd7127e,,,,,,,,0.0,,,,,,0.0,0.0,
0xd712b7,,,,,,,,0.0,,,,,,0.0,,
0x28ddb66,,,,,,,,0.0,,,,-20.0,,,,
0x946d9f,0.0,,0.0,,,,,,,,,,,,,
0x2625a58,,,,,0.0,,,,,,,,0.0,,0.0,
0x1722b21,,,31.0176,0.0,,,,,,,,,0.0,,,
0x150a172,,,,,,,,,,,,,73.7856,,,
0x150be55,,,,,,,,0.0,,,,38.095488,,,0.0,
0x173da09,,,0.0,,,,,0.0,0.0,,,,,,,
0x1842a48,,,0.0,,,,,,0.0,,,,,,,
0x1533301,,,,,,,,,36.0,,,,,,,
0x1440fcd,,,,79.02848,,,,,,,,,,,,
0x28afff0,,,,,0.0,,,,,,,,0.0,0.0,,
0x28fd6e1,,,,,,,,,,,,,,-20.0,,
0x142f697,,,,,,,,-81.170065408,,,,,89.99999999999994,,,
0x1403a4e,,,,,,,,,,,,,,,,8.784
0x150be21,,,,,,,,67.232,,,,,,,,
0x1a2d5e0,,,,0.0,,,,,,,,0.6480000000000001,,44.24981566198703,,0.0
0x1a2d574,,,,0.0,,,,,,,,,,,,
0x149a30e,,,,,,,,,,,,,,20.0,,
0x1419cba,,,,0.0,,,,,,,,,,,,
0x149531c,,,,,,,,,,,,,,20.0,,
0x1748c1c,,,0.0,,,,,,0.0,,,,,,,
0x1a2d34f,,,,0.0,,,,,,,,0.0,,,,0.0
0x1495311,,,,,,,,,,,,20.0,,,,0.0
0x148850b,,,,,,,,,,,,36.0,,,,
0xaf6e4d,0.0,,,,,,,0.0,-20.0,,,,,,,
0x1a58066,,,,0.0,,,,,6.286526938349569,,,,,,,0.0
0x1a2d312,,,,0.0,,,,,,,,-20.0,,,,
0x1a2d588,,,,20.0,,,,,,,,,,,,
0xac6cc1,0.0,,,,0.0,,,,0.0,,,,,,0.0,
0xabdc28,0.0,,,0.0,,,,0.0,,,,,,,0.0,
0x2625abe,,,,,0.0,,,0.0,,,,,,,,
0x28b65a5,,,,,-20.0,,,,,,,,,,,
0x150bdd4,,,,,,,,59.04,,,,,,,,
0x141978c,,,,,,,,,0.0,,,,,0.0,,
0x140c2f5,,,,,,,,,,,,,,,,0.0
0x140c203,,,,20.0,,,,,,,,,,,,
0x17214e1,,,62.0795090208228,,,,,0.0,,,,0.0,,,,0.0
0x262a77f,,,,,,,,0.0,,,,,,0.0,,
0x28b4c84,,,,,0.0,,,,,,,,,0.0,,
0x28f89af,,,,,,,,,,,,,,20.0,,
0x205e247,,,89.99999992808891,,,,,-65.728657408,,,,,,,,
0x28fbc55,,,,,,,,99.99999996021414,,,,,,,,
0x944292,0.0,,,,0.0,,,,,,,,0.0,,,0.0
0x965e5c,,,,,,,,,,,,,0.0,,,0.0
0xa6a76f,,,,,,,,,,,,,,,,0.0
0xa6a67a,,,0.0,,,,,,,,,,,,,
0xbead6a,20.0,,,,,,,,,,,,,,,
0xac97f6,0.0,,,,0.0,,,,,,,,0.0,,0.0,
0xac9748,0.0,,,,-20.0,,,,,,,,,,,
0x1b82092,,,,,-92.89186894959838,,,,,,,,,,,
0xbef1e8,0.0,,,,,,,,-20.0,,,,,,,
0x150e8da,,,,,,,,,20.0,,,,,,,
0xb24401,0.0,,,,,,,,,,,,0.0,,,
0x1409f5c,,,,,,,,,,,,,0.0,,,
0x1409f6b,,,,20.0,,,,,,,,,,,,
0xefa30c,,,,,,,,,,,,,,,,64.08919107328279
0x1827fb5,,,98.1985601490518,,,,,,,,,,,,,
0x220e9db,,,,,,,,0.0,,,,,0.0,,0.0,0.0
0x2209a3a,,,,,0.0,,,0.0,,,,,,,0.0,0.0
0x22180e8,,,,,0.0,,,0.0,,,,,,,,
0x2219996,,,,,20.0,,,,,,,,,,,
0x1eae2a4,,0.0,,0.0,,,,,0.0,,,,,,,
0x27dc7d7,,,,20.0,,,,,,,,,,,,
0x150baf0,,,,,,,,67.232,,,,,,,,89.35825188363447
0x150baee,,,,,,,,99.92077183748573,,,,,,,,
0xb4a2a9,0.0,,,,0.0,,,,0.0,,,,,,,
0x26d3b7a,,,,,,,,,20.0,,,,,,,
0x1f7fb6,0.0,,,,,,,,,,,0.0,15.627833708544,,,
0x1b323fb,,,,,,,,,,,,,73.7856,,,
0x21f4f12,,,,99.99999996817131,,,,,,,,,,,,
0x3898de,0.0,,,,,,,,,,,,,,,
0x1a58148,,,,0.0,,,,,0.0,,,,,,,
0x14c4ded,,,,,,,,,20.0,,,,,,,
0x1548337,,,,,,,,,0.0,,,,,0.0,,
0x150ef4a,,,,,,,,,,,,,99.9985727523073,,,
0x40772d,0.0,0.0,,,,,,,,,,,0.0,,,0.0
0x40788a,0.0,20.0,,,,,,,,,,,,,,
0x206b42b,,,,0.0,,,,0.0,,,,0.0,,,,0.0
0x20eb0cb,,,,,,,,,,,,,-3.6,,,
0x2889e0f,,,,,,,,,,,,-36.0,,,,
0x1b820f5,,0.0,,,0.0,,,,,,,,0.0,,,0.0
0x24a620c,,,,0.0,0.0,,,,,,,,,,,0.0
0x24a75a8,,,0.0,0.0,0.0,,,,,,,,,,,
0x2833666,,,,,20.0,,,,,,,,,,,
0xc6f429,,,,,,,,,0.0,,,,,,0.0,0.0
0xc7eb98,0.0,,,,,,,,,,,,,,0.0,
0x2808193,,,,20.0,,,,,,,,,,,,
0x9722f2,0.0,,0.0,0.0,,,,0.0,,,,,,,,
0xcfe3b0,0.0,,,,,,,0.0,,,,,,,,
0xcec881,36.0,,,,,,,,,,,,,,,
0x1406d42,,,,0.0,,,,,,,,,,,,0.0
0x1486f92,,,,,,,,,,,,,,,,20.0
0xcd62fe,0.0,,,,,,,,,,,,,,0.0,
0xcd62f8,20.0,,,,,,,,,,,,,,,
0xd9a3e0,,,,,,,,,,,,,,-36.0,,
0x60537f,,,0.0,,,,,,,,,,,,,0.0
0x60568c,,,0.0,,,,,,0.0,,,,,,,
0x28f919e,,,,,,,,,36.0,,,,,,,
0x304963,0.0,,,,,,,,0.0,,,,0.0,0.0,,
0x1e636c4,,,,,,,,,,,,,-20.0,0.0,,
0x965339,,,,0.0,,,,,,,,,,,,
0xcf16d0,20.0,,,,,,,,,,,,,,,
0x17edd39,,,0.0,,,,,,,,,,,,,10.786835415859201
0x38989c,-8.88224256,0.0,,,,,,,,,,,,,,
0x1139b2a,,0.0,,,,,,,,,,,21.8016,,,
0x16bfea4,,,,,,,,,,,,,20.0,,,
0x24ef350,,,-20.0,0.0,,,,,,,,,,,,
0xca9f45,0.0,,,,,,,,,,,,,,,
0x1a4ac9c,,,,20.0,,,,,,,,,,,,
0x33411a,0.0,0.0,,,0.0,,,,,,,,,,,
0x1ee3e2a,,0.0,,,,,,,,,,1.6848,,,,
0x23652fa,,,,0.0,,,,,,,,19.12896,,,,
0x2364523,,,,0.0,,,,,0.0,,,,,0.0,,
0x2260d41,,,,,,,,,0.0,,,,,0.0,,
0x2261200,,,,,,,,,,,,,,20.0,,
0x1721485,,,89.90463444823779,,,,,17.999999999999996,,,,,,,,
0x1cffc6f,,,,0.0,0.0,,,,,,,,,,,
0x1de5598,,20.0,,,,,,,,,,,,,,
0x1f0f564,,0.0,,,0.0,,,,,,,,,0.0,,
0x1f0f477,,0.0,,,0.0,,,,,,,,,,,
0x1f2b665,,20.0,,,,,,,,,,,,,,
0x20e86b4,,,,,,,,0.0,,,,,0.0,,,0.0
0x20ea057,,,,,,,,,,,,,-20.0,,,
0x1842bb,0.0,,,,,,,,,,,,,,,
0x1827cdc,,,48.8,,,,,,,,,,,,,
0x150bde8,,,,,,,,89.99999999979765,,,,,,,24.437376,
0x1508a55,,,,,,,,,,,,,9.36,,99.99999999999784,
0x1fde59,,,,,,,,,0.0,,,,,,,
0x206709,0.0,,,0.0,,,,,,,,,,,,
0xf8a579,,,,0.0,,,,,,,,,,,,0.0
0x192b583,,,,,,,,,,,,,,,,20.0
0xd83e28,,,,,,,,,,,,,0.0,,0.0,
0xd835b8,,,,,,,,,,,,,,,-20.0,
0x1ca8cdd,,,,,,,,,,,,,,,-20.0,-20.0
0x1ee3da3,,3.6,,,,,,,,,,,,,,
0x18a8257,,,,,,,,,,,,-20.0,,,,
0x1bd885b,,,,,,,,,,,,,,0.0,,
0x1bd8906,,0.0,,,,,,,,,,,,,,0.0
0x1ee7d3c,,0.0,,0.0,,,,,0.0,,,,,,,
0x2373ce8,,,,20.0,,,,,,,,,,,,
0x1e58219,,3.6,,,,,,,,,,,,-20.0,,
0x206cff1,,,0.0,,,,,,0.0,,,0.0,,,,
0x2068454,,,,,,,,,-31.0176,,,,,,,
0x2807a08,,,,-73.7856,,,,,,,,,,,,
0x28e0544,,,,,,,,,,,,,83.222784,,,
0x965e9b,,,,,,,,,,,,,,,,0.0
0xc7eba7,3.6,,,,,,,,,,,,,,,
0xa69eba,,,,,,,,,,,,,,0.0,0.0,0.0
0x25d6a78,,,,,,,,,,,,,,,-20.0,
0x15393e8,,,,,,,,,,,,,,20.0,,
0x17eee50,,,-20.0,,,,,,,,,,,,,
0x22e3970,,,,,,,,,,,,,,36.0,,
0x7f035,0.0,0.0,0.0,,,,,,0.0,,,,,,,0.0
0x7f0e7,0.0,0.0,,,,,,,0.0,,,,,,,
0x174d951,,,0.0,,,,,,18.09216,,,,,,,
0x1722b08,,,36.0,94.50244186112,,,,,,,,,,,,
0x1722efc,,,0.0,20.0,,,,,,,,,,,0.0,
0x115186f,,20.0,,,,,,,,,,,,,,
0x6cdce,,,,,,,,,,,,,,,,0.0
0x175243,,-3.6,0.0,,,,,,,,,,,,,
0x17ca0d6,,,0.0,,,,,0.0,,,,,39.58580590261077,,,
0x17cb933,,,0.0,,,,,,,,,,0.0,,,
0x14c118d,,,,,,,,,,,,,20.0,,,
0x1c58a99,,0.0,,,,,,0.0,,,,,0.0,,,0.0
0x20db07f,,,,,,,,0.0,,,,,0.0,,,0.0
0x1ca71b6,,,0.0,,,,,,0.0,,,,,,,
0x1ca91ab,,,-20.0,,,,,,,,,,,,,
0xfa6a62,,,,0.0,,,,,0.0,,,,,,,
0x18a9c8d,,,,20.0,,,,,,,,,,,,
0x1b853c9,,0.0,0.0,,0.0,,,0.0,,,,,,,,
0x1d0d9eb,,0.0,,,0.0,,,,0.0,,,,,,,
0x1d6501e,,0.0,,0.0,,,,,,,,,,,,
0x1de239a,,20.0,,,,,,,,,,,,,,
0x1e0f87d,,99.99999999999997,,,99.93661746998859,,,,-97.71640240824317,,,,,,,
0x2833967,,,,,-20.0,,,,,,,,,,,
0x603c54,,,0.0,,,,,,0.0,,,0.0,,,,
0x605c49,0.0,,0.0,,,,,,,,,,,,,
0x1389ab9,,,20.0,,,,,,,,,,,,,
0xa4b74d,0.0,,0.0,,0.0,,,,,,,,,,,
0xbd2563,0.0,,,,0.0,,,,0.0,,,,,,,
0xbfea74,20.0,,,,,,,,,,,,,,,
0xe1f45d,,,,,,,,36.64894438520984,,,,,,0.0,,
0xf2458f,,0.0,,,,,,,,,,,,49.780801825633866,,
0xa6a793,,,,,,,,,,,,,,,,0.0
0x25f47fd,,,-20.0,,,,,,,,,,,,,
0x10d4d78,,,,,,,,,,,,,,4.873374719999999,,
0x10d4cc1,,,,,36.0,,,,,,,,,,,
0x1f7cdd,30.049877934976326,,,0.0,,,,,,,,0.0,0.0,,,
0x1f87d5,,-20.0,,8.784,,,,,,,,,,,,
0x1408636,,,,,,,,20.0,,,,,,,,
0x1b2f3b5,,,,,,,,3.6,,,,,,,,
0x1b1f3be,,,,,,,,,,,,,,36.0,,
0xdf6b2b,,,,0.0,,,,,,,,,,,,
0x17a4ac5,,,20.0,,,,,,,,,,,,,
0x10d4c70,,0.0,,,13.281408000000003,,,,,,,,,,,
0x1f64c44,,0.0,,,,,,,0.0,,,,,0.0,,
0x226f3ea,,,,,,,,,0.0,,,,,20.0,,
0x26474cc,,,,,,,,0.0,,,,,,0.0,0.0,
0x28cfdb1,,,,,,,,-20.0,,,,,,,,
0x19f3b4e,,,,0.0,,,,,,,,0.0,,,,0.0
0x19f3ae2,,,,-20.0,,,,,,,,,,,,
0x1ad8170,,,,,,,,44.70151680000001,0.0,,,,,,,
0x1ad9cdc,,,,,,,,,83.222784,,,,,,,
0x14c2c72,,,,,,,,,,,,,20.0,,,
0x171487b,,,3.6,,,,,,,,,,,,,0.0
0x14c4df5,,,,,,,,,0.0,,,0.0,0.0,0.0,,46.4890787831808
0x14b67ef,,,,,,,,,74.11755453677569,,,,0.0,0.0,,
0x148bc7f,,,,,,,,,,,,,0.0,96.4815627911168,,
0x16e8bf5,,,33.928656826567384,,,,,,,,,,,,,0.0
0x206dfe,0.0,,,0.0,,,,,,,,,,,,
0x283ea1,-20.0,,,,,,,,,,,,,,,
0xd480c5,,,,,,,,,,,,-20.0,,,,-1.6848
0xd54ae2,,,,,,,,,,,,-98.19544992712034,,,,
0xdae997,-67.232,,,,,,,,,,,,,,,
0x80ad0b,,,,0.0,,,,,,,,-3.6,,,,0.0
0x815838,,,,-36.0,,,,,,,,,,,,
0x2441e78,,,,,,,,,,,,,,36.0,,
0x1c033b9,,0.0,,,0.0,,,0.0,,,,,0.0,,,0.0
0x1c0b3dc,,0.0,0.0,,0.0,,,,,,,0.0,0.0,,,
0x20f1472,,,0.0,,,,,,,,,0.0,,,,
0x2271edd,,,,,,,,,,,,,97.74820018631475,,,
0x2373cf4,,,,20.0,,,,,,,,,,,,
0x2137e8b,,,86.5782272,,,,,,,,,,,,,
0x1b86e0c,,0.0,0.0,,0.0,,,,,,,,,,,
0x24c2f77,,,0.0,-20.0,,,,,,,,,,,,
0x237784b,,,,0.0,,,,,,,,0.0,,,,0.0
0x22740a8,,,,,,,,,0.0,,,0.0,,,,
0x226628a,,,,,,,,,,,,0.0,,,,-20.0
0x1fde45,0.0,0.0,,,,,,0.0,0.0,,,,0.0,,,
0xb21f5c,0.0,,,0.0,,,,0.0,0.0,,,,,,,
0xba0259,0.0,,,,,,,0.0,,,,,,,,
0xba1ab6,20.0,,,,,,,,,,,,,,,
0x17ec2ed,,,0.0,,,,,,,,,,,30.70020994045164,,2.988099442404707
0x14e358a,,,,,,,,,,,,,,0.0,,0.0
0x1539cca,,,,,,,,,20.0,,,,,,,
0x185109a,,,0.0,,,,,,0.0,,,,,12.538287820800003,,
0x1852bd6,,,65.26098837504,,,,,,0.0,,,,,,,
0xac0de3,0.0,,,,,,,,,,,,,0.0,,
0xb2623a,17.010439535001602,,,0.0,,,,,,,,,,,,
0xba8299,20.0,,,,,,,,,,,,,,,
0xbed7eb,3.6,,,,,,,,99.87620599607146,,,,,,,
0x1b83217,,,,,0.0,,,,,,,,,0.0,0.0,0.0
0x1b83222,,0.0,,,0.0,,,,,,,,,,0.0,
0x24d2167,,,0.0,-20.0,,,,,,,,,,,0.0,
0x11380e7,,24.670848210719267,,,,,,,,,,,0.5667843793582347,,,
0x15b974c,,,,4.48475056128,,,,0.0,,,,,16.272,,,
0x14b5f6a,,,,,,,,3.6,,,,,33.377514135552005,,,
0x1485343,,,,,,,,94.50244186112,,,,,,,,
0xa221e1,0.0,,0.0,,,,,,,,,,,,,
0xb9427b,20.0,,,,,,,,,,,,,,,
0x148bbdc,,,,,,,,,,,,0.0,0.0,0.0,,3.6
0x1af59b3,,,,,,,,0.0,,,,0.0,,1.1664,,0.0
0x1b5b0e6,,,,,,,,0.0,,,,,,,,17.285760000000003
0xab8f30,0.0,,,,,,,,,,,,0.0,,,
0xb0f741,0.0,,,,,,,,,,,,,,,
0x150befd,,,,,,,,93.12805232640001,,,,,,,,
0x14418ab,,,,,,,,,0.0,,,0.0,,,,4.4797142016
0x14332a5,,,,,,,,0.0,31.5945658368,,,,,,,
0x1536952,,,,,,,,0.0,31.163049418751804,,,,,,,
0x19f3354,,,,0.0,,,,,,,,,,0.0,,
0x14c4e98,,,,,,,,,0.0,,,,0.0,0.0,,
0x14b6738,,,,,,,,,36.0,,,,,,,
0x1a0297e,,,,0.0,0.0,,,,,,,,,0.0,,
0x1b22eb2,,,,,,,,,,,,,0.0,-20.0,,
0x1de568b,,91.41006540800001,,,,,,,,,,,,,,
0x25d4f12,,,0.0,,,,,,0.0,,,,,,,0.0
0x25d6a46,,,0.0,,,,,,,,,,,,,
0x2783554,,,,,,,,,,,,,20.0,,,
0x286069,0.0,0.0,,,,,,,0.0,,,,0.0,,,
0x2824b7,0.0,20.0,,,,,,,,,,,,,,
0x1d05b17,,,,,0.0,,,,-20.0,,,,,,,
0x1f11453,,0.0,,,,,,0.0,,,,0.0,,,,0.0
0x1f11760,,0.0,,,0.0,,,0.0,,,,,,,,
0x1f131a3,,0.0,,,0.0,,,,,,,,,,,
0x2273e66,,,,,,,,,20.0,,,,,,,
0x5a87c1,,,,,95.601953488896,,,,43.91999999968503,,,,,,,
0x30955b,0.0,0.0,,,,,,,0.0,,,,,,,0.0
0xdaf175,-20.0,,,,,,,,,,,,,,,
0x324940,,,,,-88.1652900330869,,,,-88.22320964687944,,,,,,,
0x38a61c,0.0,0.0,,16.272,,,,,,,,,,,,
0xd2b8ff,59.04,,,,,,,,,,,,,,,
0x1827f6d,,,0.0,,,,,,,,,,,0.0,,
0x1827f73,,,6.48,,,,,,,,,,,,,
0x150ba9d,,,,,,,,20.0,,,,99.99987740035672,,,,
0x154693b,,,,,,,,,20.0,,,0.0,,,,
0xe1c0ed,,,,,,,,,,,,,0.0,,,0.6480000000000001
0x17214bd,,,0.0,0.0,,,,0.0,,,,0.0,,,,0.0
0x140866e,,,,0.0,,,,0.0,,,,0.0,,,,0.0
0x140870e,,,,50.70507577344001,,,,0.0,,,,,,,,
0xe1af23,,,,,,,,,0.0,,,,,,,23.460273112566973
0x1f3097,0.0,,,,,,,,,,,,,,0.0,
0xb25cfe,0.0,,,,,,,,,,,,0.0,,,
0xdae8c5,20.0,,,,,,,,,,,,,,,
0xb1f6bc,0.0,,,,,,,,,,,0.0,0.0,0.0,,
0xb24183,0.0,,,0.0,,,,,,,,,,0.0,,
0x1418765,,,,20.0,,,,,,,,,,,,
0x2f83ff,-2.8535039999999996,,,,,,,0.0,,,,,,,,
0xda81da,0.0,,,,,,,,,,,,0.0,,,
0xdacfd1,20.0,,,,,,,,,,,,,,,
0x112a460,,,,,,,,,-13.4792423424,,,,,,,9.524365401105563
0x1a580b5,,,,27.404928000000005,,,,,0.0,,,,,,,
0x14c4d5a,,,,,,,,,79.02848,,,,8.784,,,
0x14bfdb9,,,,,,,,,59.04,,,,,,,
0x149bd00,,,,,,,,,,,,,,20.0,,
0x1fde6d,,,,,,,,,-16.0,,,,,,,
0x1d64bf3,,,,-20.0,,,,,,,,,,,,
0xa1a58a,0.0,,0.0,,,,,,,,,,0.0,,,
0x1aad883,,,,,,,,0.0,,,,,-20.0,,,
0x1d64900,,0.0,,0.0,,,,,,,,,,,0.0,
0x21e60af,,,,0.0,,,,,,,,,,0.0,,0.0
0x28fe50d,,,,,,,,,,,,,,,,20.0
0xb25c58,7.27551538506946,,,,,,,,,,,,,,,
0x140ba3b,,,,0.0,,,,,,,,,,,30.238271717574193,
0x2022ae,0.0,,,,,,,,,,,,,,,
0x18a9c68,,,,0.0,,,,,,,,,,,,0.0
0x189b5d2,,,,20.0,,,,,,,,,,,,
0x1721559,,,0.0,0.0,,,,0.0,,,,,,,0.0,0.0
0x140870a,,,,0.0,,,,0.0,,,,,,,0.0,0.0
0x148533f,,,,,,,,0.0,,,,,,,0.0,0.0
0x148524d,,,,,,,,20.0,,,,,,,,
0x1827d8b,,,6.48,,,,,,,,,,,,,
0x1722f00,,,0.0,3.6,,,,,,,,,,,,0.0
0x173f29c,,,8.784,,,,,,0.0,,,,,,,
0x1714846,,,17.999999999999996,,,,,,,,,,56.177132544,,,
0x150f223,,,,,,,,,,,,,99.99999999999997,,,
0x1f87c2,,0.0,,0.0,,,,,,,,,,0.0,,
0x78bb1d,,,,,,,,,,,,,,-20.0,,
0x206701d,,,0.0,,,,,,,,,,,,,
0x21f4d27,,,,-20.0,,,,,,,,,,,,
0x110c611,,8.268291072934318,,0.0,,,,0.0,,,,,,,,
0x1a2887d,,,,20.0,,,,,,,,,,,,
0x1e61c80,,,,,,,,,,,,0.0,0.0,0.0,,
0x1e63405,,0.0,,,,,,,,,,,,,,
0x22e48d5,,,,,,,,,,,,,,,,20.0
0xf7bec8,,,,0.0,,,,,,,,,6.48,,,
0x15b95ed,,,,61.008970752,,,,0.0,,,,6.48,,,,
0x14b5fa0,,,,,,,,91.41006540800001,,,,,,,,
0x174d033,,,58.69922218960732,,,,,,,,,,26.7818938782725,,,
0x1d5cb1a,,,,,,,,,,,,-3.6,,,,
0x1a5805e,,,,0.0,,,,,0.0,,,,,0.0,,
0x1a581f9,,,,0.0,,,,,-20.0,,,,,,,
0x7dea7,0.0,0.0,0.0,,,,,,,,,,,,,
0x611202,0.0,,0.0,,,,,,,,,,,,,
0x1389dfe,,,,,,,,,,,,,,,,0.0
0x1389d0c,,,0.0,,,,,,,,,,0.0,,,
0x1389d1b,,,20.0,,,,,,,,,,,,,
0x1204a64,,,,,,,,,,,,,,0.0,0.0,0.0
0x1b3270d,,,,,,,,,,,,,,,0.0,
0x1b32815,,,,,,,,,,,,,-36.0,,,
0xfae53,0.0,,0.0,,,,,,,,,0.0,0.0,,0.0,
0x102e7b,0.0,,0.0,,,,,,,,,0.0,0.0,,,
0xe86ceb,,,0.0,,,,,,,,,0.0,0.0,,,
0x11911ca,,0.0,,,,,,,,,,0.0,,,,
0x148d2c7,,,,,,,,,,,,20.0,,,,
0x112a3fd,,,,,,,,,0.0,,,,,,,-20.0
0x14e3545,,,,,,,,,0.0,,,,,,0.0,0.0
0x14de7c8,,,,,,,,,-20.0,,,,0.0,,,
0x7dffb,0.0,0.0,0.0,0.0,,,,8.116530971443202,,,,,,,,
0x172146a,,,0.0,0.0,,,,0.0,,,,,,,,
0x1817ef3,,,67.232,,,,,,,,,,,,,
0x16eaac1,,,0.0,0.0,,,,,,,,,,,,0.0
0x1445c62,,,,36.0,,,,,,,,,,,,
0x262a403,,,,0.0,,,,,,,,-20.0,,,,
0x500567,,,,,,,,,,,,-14.210624000000001,,,,
0x15403af,,,,,,,,,0.0,,,,0.0,5.318171873280001,0.0,
0x1548167,,,,,,,,,0.0,,,,,,0.0,
0x150ef4e,,,,,,,,,,,,,,,20.0,
0xc79ecf,0.0,,,,,,,,,,,,0.0,,0.0,0.0
0x1b248f7,,,,,,,,,,,,,3.6,,0.0,
0x1b24180,,,,,,,,,,,,,,,,73.7856
0x27b1aa7,,,,0.0,0.0,,,,,,,,,,,0.0
0x282e9b5,,,,,0.0,,,,,,,,,,0.0,0.0
0x284ae47,,,,,,,,,,,,,,,20.0,
0x16f6044,,,0.0,,,,,,,,,,,,,
0x1445d54,,,,3.6,,,,,,,,,,,,0.0
0x150f0fc,,,,,,,,,,,,,,-17.119999999999997,-36.0,
0x174c844,,,0.0,,,,,0.0,,,,,,0.0,,
0x142f5d3,,,,,,,,0.0,,,,,,0.0,,
0x1537a9e,,,,,,,,20.0,,,,,,,,
0x14343a9,,,,,,,,0.0,,,,,,63.04994016553127,,
0x15394db,,,,,,,,,,,,,,36.0,,
0x150bed5,,,,,,,,31.751481653658647,,,,,,,,
0x1539c75,,,,,,,,,0.0,,,,,,,
0x150ef2e,,,,,,,,,,,,,,,,48.8
0x1406a93,,,,,,,,,,,,,,,,63.581490203502675
0x150be37,,,,,,,,-20.0,,,,-36.0,,,,
0x150a538,,,,,,,,,,,,,20.0,,,
0x1b5a73c,,,,,,,,,,,,,3.6,,,
0x1b5a8e0,,,,,,,,36.0,,,,,,,,
0x150a447,,,,,,,,,,,,,89.99999999999994,,73.7856,
0xdae8af,8.784,,,,,,,,,,,,,,,
0x1403753,,,,,,,,99.99999999999997,,,,,,,,
0x14376ba,,,,,,,,,,,,,0.0,,,18.666200936681403
0x1c8a531,,0.0,0.0,,0.0,,,,,,,,,,,
0x210cb17,,,0.0,,0.0,,,,,,,0.0,,,,
0x28b5530,,,,,20.0,,,,,,,,,,,
0x4ffc9b,,,,,,,,0.0,,,,0.0,,,,13.863373722557697
0x8189f5,0.0,,,0.0,,,,,,,,0.0,,,,
0x2801db2,,,,,,,,,,,,,0.0,,,
0x2809b19,,,,20.0,,,,,,,,,,,,
0x11fbb3,,,-2.88,,,,,,,,,,,,,
0xd48117,,,,,,,,,,,,,52.480474324992,,,
0x28b4ca5,,,,,79.02848,,,,,,,,,,,
0xabc26b,43.48455368473905,,,0.0,,,,,,,,,0.0,,0.0,
0xdacebd,51.647284224,,,,,,,,,,,,,,,
0xa77322,0.0,,0.0,,,,,,,,,,0.0,,,
0xbe9369,56.177132544,,,,,,,,,,,,0.0,,,
0x1508a5b,,,,,,,,,,,,,89.26258176,,,
0xc79e76,2.09952,,,,,,,,,,,,0.0,,0.0,
0xc79e8b,0.0,,,,,,,,,,,,0.0,,,
0x1b22f12,,,,,,,,,,,,,20.0,,,
0xc7e2e6,0.0,,,,,,,,,,,,0.0,,,
0x1a1eea8,,,,0.0,,,,,,,,,0.0,,,
0x148bb4d,,,,,,,,,,,,,73.7856,,,
0x279e628,,,,,,,,,,,,,,,,0.0
0x174d15e,,,0.0,,,,,0.0,,,,,,,,0.0
0x14429b8,,,,,,,,0.0,,,,0.0,,,,0.0
0x144435b,,,,,,,,,,,,-20.0,,,,
0x948763,0.0,,0.0,,0.0,,,,,,,,,,,
0x16e941e,,,0.0,,,,,,,,,,,0.0,,
0x17ecb0d,,,14.98176,,,,,,,,,,,17.99999997814498,,
0x1534705,,,,,,,,,,,,,,79.02848,,
0x107c368,,,,,,,,16.272,,,,,0.0,,,
0x1b2c143,,,,,,,,,,,,,59.04,,,
0x1538292,,,,,,,,,20.0,,,0.0,,,,
0xd8010d,0.0,,,,,,,-20.0,,,,,,,,
0x1445c6e,,,,23.6448,,,,,,,,,0.0,,,
0x14c5f66,,,,,,,,,,,,,67.232,,,
0xd466f4,,,,,0.0,,,0.0,,,,,,0.0,,
0x28fb972,,,,,,,,0.0,,,,,,,,
0x2906dce,,,,,,,,,,,,,,-20.0,,
0x154613d,,,,,,,,,,,,,,38.095488,,
0x15377d2,,,,,,,,79.02848,,,,,,,,
0x13daf44,,,,,,,,,0.0,,,,0.0,,,
0x1445351,,,,,,,,,,,,3.6,,,,
0x13ee3d8,,,,0.0,,,,,0.0,,,0.0,,,0.0,
0x146c3fc,,,,,0.0,,,,,,,0.0,,,0.0,
0x146c498,,,,,20.0,,,,,,,,,,,
0x1445c70,,,,,,,,,,,,,3.6,,,
0x141a0fa,,,,36.0,,,,,,,,,,,,
