,"(0, 0)","(0, 1)","(0, 2)","(0, 3)","(1, 0)","(1, 1)","(1, 2)","(1, 3)","(2, 0)","(2, 1)","(2, 2)","(2, 3)","(3, 0)","(3, 1)","(3, 2)","(3, 3)"
0x17403be,,,-20.0,,,,,,,,,,,,,
0x28cf46b,,,,,,,,,99.90096479685717,,,,,,,
0x28d0d85,,,,,,,,,68.971840118784,,,,-20.0,,,
0x28a0fb6,,,,,,,,,-99.99999999999997,,,,,,,
0x264405d,,,,-20.0,,,,,,,,,3.6,,,
0x1bcb32c,,89.91712273819404,-16.0,0.0,,,,,,,,,,,,
0x24f90c7,,,99.9985727523073,48.8,,,,,,,,,,,,
0x78549d,3.6,,,,,,,,,,,,,,0.0,
0x7854ac,36.0,,,,,,,,,,,,,,,
0x122f211,,,,,,,,,0.0,,,,0.0,,0.0,
0x122f4ee,,0.0,,,,,,,-20.0,,,,,,,
0x127e30e,,,0.0,,,,,0.0,,,,,,,,
0x14852d2,,,,,,,,-20.0,,,,,,,,
0x3248ec,,0.0,,,0.0,,,,0.0,,,,,,0.0,
0x112a34d,,0.0,,,,,,,0.0,,,,,,0.0,
0x15b52e5,,,,-20.0,,,,,0.0,,,,,,,
0x26c5d91,,,,,,,,,,,,,-36.0,,,
0x28b490b,,,,,,,,,,,,,0.0,,0.0,0.0
0x28cca73,,,,,,,,,,,,,20.0,,,
0xd2a870,,,,,,,,,-20.0,,,,,,,
0x1ca779f,,-36.0,,,,,,,,,,,,,,
0xfa6897,,0.0,,,,,,,,,,0.0,,,,
0x1026c2b,,0.0,,,,,,,,,,,,,,
0x191b3e1,,,,,,,,,,,,,-36.0,,,
0x1b830e0,,,,0.0,,,,,,,,,,,,
0x1e0bc95,,-20.0,,,,,,,,,,,,,,
0x1fdcf2,,,,0.0,,,,0.0,,,,0.0,,,,
0x1ff7d7,,,,0.0,,,,,,,,,,,,
0x792b32,20.0,,,,,,,,,,,,,,,
0x1d4fd54,,50.13276144108979,,-3.6,,,,,,,,,-16.272,,,
0x267d831,,,,-67.232,,,,,,,,,,89.99330176803471,,
0x1d50342,,,,-59.04,,,,,,,,,,,,
0xa63f7a,0.0,,0.0,,,,,,,,,0.0,,,,
0x25ee0d6,,,0.0,,,,,,,,,0.0,,,,0.0
0x25f47fd,,,20.0,,,,,,,,,,,,,
0x19f2f52,,,,,-9.36,,,,0.0,,,,,0.0,,
0x1a2d281,,,,,,,,,,,,,,-48.8,,
0x150ba5f,,,,,,,,,,,,,-17.654400000000003,78.72058496841422,,
0x143dbd2,,,,0.0,,,,0.0,,,,77.10907812055702,,,,
0x143dd67,,,,20.0,,,,99.75821483607709,,,,,,,,
0x150a259,,,,,,,,,,,,,-99.87620599607146,,,
0x140361e,,,,-39.2060582903808,,,,80.87530237568647,,,,,,,,
0x14069b1,,,,89.9985230290642,,,,,,,,,,-16.272,,
0x14069c6,,,,-59.04,,,,,,,,,,,,
0x13dd2ed,,,,,0.0,,,,,,,,,,,
0x1433813,,,,,,,,,,,,,0.0,,0.0,
0x1430f78,,,,0.0,,,,,,,,,,,0.0,
0x153adde,,,,,,,,,,,,,,,20.0,
0x9437a4,,,0.0,,0.0,,,,,,,,,,,
0x170fa3a,,,-20.0,-20.0,,,,,,,,,,,,
0x1508732,,,,,,,,,,,,87.67158842178304,0.0,,,
0x150a175,,,,,,,,,,,,,99.99885820184583,,,
0x1aad4b1,,,,,,,,79.90378717366185,,,,,-9.36,-3.6,-20.879990960973505,
0x1a9bdd5,,,,,,,,,,,,,,,-48.8,
0xd70fa8,0.0,,,,,,,,0.0,,,,0.0,0.0,,
0xd70fe7,0.0,,,,,,,,0.0,,,,,,,
0x28ddac4,,,,,,,,0.0,0.0,,,,,,,
0x2909fd5,,,,,,,,20.0,,,,,,,,
0xab8de6,0.0,,,0.0,,,,0.0,,,,,,,,
0x262579a,,,,0.0,,,,-3.6,,,,,,,,
0x171dd9c,,,,,,,,,,,,-31.0176,,,,
0x1404fef,,,,-73.7856,,,,,,,,,,,,
0x1403990,,,,-31.0176,,,,,,,,,,,,
0x1506df7,,,,,,,,-73.7856,,,,,,,,
0x173d874,,,,,,,,,,,,-3.6,,,,
0x173a583,,,,-20.0,,,,,,,,,,,,
0x16eac51,,,,,0.0,,,,,,,0.0,,,0.0,
0x28cca69,,,,,,,,,,,,,20.0,0.0,,
0x1430f45,,,,-20.0,,,,,,,,,56.177132544,,,
0x1430f87,,,,89.26258176,,,,,,,,,,,,
0x15070ec,,,,,,,,0.0,,,,,,,,55.993727085245126
0x140395c,,,,-36.0,,,,-20.0,,,,,,,,
0x10ff845,,-19.680575754240003,,,,,,,,,,,,,,
0x1a2d265,,,,,,,,,,,,,0.0,-6.48,,0.0
0x149a219,,,,,,,,,,,,,,,,-20.0
0x1411c95,,,,,,,,0.0,,,,,,0.0,,0.0
0x1495227,,,,,,,,,,,,,,0.0,,0.0
0x1495232,,,,,,,,,,,,,-20.0,,,
0x1748bdd,,,0.0,0.0,,,,,,,,0.0,0.0,,,0.0
0x171ddd3,,,0.0,0.0,,,,,,,,0.0,,,,0.0
0x149526f,,,,,,,,,,,,,,,,-20.0
0xaf6b3e,,,,0.0,,,,,0.0,,,,0.0,0.0,,
0xae902f,0.0,,,0.0,,,,,,,,,,0.0,,
0x2681834,,,,3.6,,,,,,,,,,0.0,,
0x1a2d21d,,,,,,,,,,,,,-12.10176,,,0.0
0x1a2d270,,,,0.0,,,,,,,,,-20.0,,,
0xab8ea3,0.0,,,0.0,,,,,,,,0.0,,,,
0xab8e4c,0.0,,,0.0,,,,,,,,,,,,
0x262736c,,,,20.0,,,,,,,,,,,,
0x140ae13,,,,,,,,,-20.0,,,,,,,0.0
0xdf3746,,-53.91428249621399,,,,,,,,,,,,,,
0xabdc00,0.0,,,0.0,0.0,,,,,,,,,,,
0x262c0cf,,,,0.0,,,,,,,,,,,,
0x28cccf3,,,,,,,,,,,,,-20.0,,,
0x21de844,,,,-99.99999996021414,,,,-99.99999996817131,,,,,,,,
0x960fe4,0.0,,0.0,0.0,,,,,,,,0.0,0.0,,,
0x9655ec,0.0,,,-20.0,,,,,,,,,,,,
0xac9701,,,,0.0,,,,,,,,,,,,0.0
0xac9706,,,,0.0,,,,,,,,,0.0,,,
0xae649a,0.0,,,0.0,,,,,,,,,,,,
0xd756d3,20.0,,,,,,,,,,,,,,,
0x1b9ede4,,70.38631817150367,36.3993926639616,0.9460800000000001,,,,,30.686068740096,,,,,,,
0x24f9090,,,94.50244186112,0.0,,,,,,,,0.0,,,,
0x96497a,,,,-4.2768,,,,,0.0,,,,0.0,,,
0xf24d7b,,-3.6,,,,,,,,,,,,,9.36,
0x94854d,,,,,0.0,,,,,,,,0.0,0.0,,
0xef9ff4,,,,,,,,,,,,,-53.851810406400006,,,
0xefa21a,,-91.41006540800001,,,,,,,,,,,,,,
0x220d5ec,,,,,0.0,,,,0.0,,,,0.0,,,
0x220994a,,,,,,,,,,,,,,,,-20.0
0x1eae763,,-20.0,,,,,,,,,,,,,,
0xb49fbe,,,,,0.0,,,,0.0,,,,,0.0,,
0xb66ffb,-20.0,,,,,,,,,,,,,,,
0x1f7be4,,-9.36,,,,,,,,,,,0.11664000000000004,,-0.6480000000000001,
0x18a9846,,,,-73.7856,,,,,,,,,-73.7856,,,
0x112a3ad,,-20.0,,0.0,,,,,0.0,,,,,,,
0x14e3498,,,,,0.0,,,,,,,,,0.0,,
0x150ee45,,,,,,,,,,,,,-99.99821594038411,-99.9985727523073,,
0x40746f,,,,,,,,,,,,0.0,,,,-20.0
0x7036ae,-36.0,,,,,,,,,,,,,,,
0x206ccd9,,,0.0,,,,,,,,,,0.0,,,0.0
0x20eae0d,,,36.0,,,,,,,,,,,,,
0x1b81e37,,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,
0x24a61b9,,,,,,,,,0.0,,,,,,,
0x25241dd,,,-20.0,,,,,,,,,,,,,
0xc6f11a,,,,0.0,,,,,0.0,,,,0.0,,0.0,
0xc6f3d9,,,,,,,,,0.0,,,,,,0.0,
0xc7e8c2,-20.0,,,,,,,,,,,,,,,
0x9eef27,,,-20.0,,,,,-20.0,,,,,,,,
0x140390d,,,,0.0,,,,-20.0,,,,,,,,
0x9c6e75,,,-36.0,,,,,,,,,,,,,
0xd4335f,,,,,0.0,,,,,,,,,,0.0,
0xd9a110,,,,,,,,,,,,,,,3.6,
0xd9f1ce,36.0,,,,,,,,,,,,,,,
0x60393c,,,,,,,,,,,,0.0,0.0,,,
0x60537d,,,,,,,,,0.0,,,,0.0,,,
0x785d7c,-36.0,,,,,,,,,,,,,,,
0x302e2d,,0.0,,,,,,,,,,0.0,,,,
0x2f6b45,0.0,0.0,,,,,,,,,,,0.0,,,
0x1e63406,,0.0,,,,,,,,,,,,0.0,,
0x1e636f1,,20.0,,,,,,,,,,,,,,
0x205adc1,,,56.177132544,-20.0,,,,,,,,,,,,
0x2803789,,,,89.26258176,,,,,,,,,,,,
0x9605b4,0.0,,0.0,0.0,,,,,,,,0.0,,,,
0x9e2247,0.0,,-20.0,,,,,,,,,,,,,
0x17edc44,,,,,-45.93886298800128,,,,,,,,,,,
0x267daf5,,,,0.0,,,,,,,,,85.63199547078632,,,
0x267e3b6,,,,99.75821483607709,,,,,,,,,,,,
0x389707,,,,,,,,,,,,0.0,,,,
0x112a36b,,-3.6,,0.6480000000000001,,,,,-3.6,,,,,,,
0x15bad21,,,,-20.0,,,,,,,,,-36.0,,,
0x9651f4,0.0,,,,,,,,,,,,,,,
0x266fa40,,,,20.0,,,,,,,,,,,,
0x266fd19,,,,36.0,,,,,,,,,,,,
0x1a4ab07,,,,,,,,,,,,-20.0,,,,
0x34beb0,-36.0,,,,,,,,,,,,,,,
0x1721176,,,,,,,,,,,,,-89.8865221718758,,,
0x1cff960,,,,,0.0,,,,,,,,0.0,,,
0x1d7fe6e,,-20.0,,,-20.0,,,,,,,,,,,
0x1f0e175,,,,,-20.0,,,,-20.0,,,,,0.0,,
0x20e83d5,,,0.0,,,,,0.0,0.0,,,,,,0.0,
0x20e9f62,,,0.0,,,,,,,,,,0.0,,,0.0
0x20e9d99,,,0.0,,,,,,0.0,,,,,,,
0x20eb188,,,20.0,,,,,,,,,,,,,
0xf24d8a,,-20.0,,,,,,,,,,,,,,
0x150877f,,,,,,,,,,,,,-99.99999999999784,,,
0x1f003b,0.0,0.0,,0.0,,,,0.0,,,,,,,,
0x10071ae,,0.0,,,,,,,,,,,,0.0,,
0x191b3f6,,,,,,,,,,,,,,-20.0,,
0xd7429d,,,,,,,,,20.0,,,,0.0,,0.0,
0x1ca89ce,,,,,,,,,0.0,,,,0.0,,,
0x1ca8a07,,,,,,,,,0.0,,,,,,,0.0
0x1ca8a15,,3.6,,,,,,,0.0,,,,,,,
0x1ea91e9,,,,,,,,,-20.0,,,,,,,
0x150ee40,,,,,,,,,,,,,70.88822728086622,0.0,-3.6,
0xf7a1e3,,0.0,,,,,,,,,,,,,,
0x18a7edc,,,,20.0,,,,,,,,,,,,
0x1bd8771,,,0.0,0.0,,,,,,,,0.0,,,,0.0
0x1bd88b3,,,0.0,0.0,,,,,,,,,,,,
0x2364250,,,,,,,,,-20.0,,,,,,,
0x1e57f46,,0.0,,,,,,,,,,,0.0,,,
0x28fca0b,,,,,,,,,,,,,20.0,,,
0x206835f,,,0.0,0.0,,,,,,,,,,,,0.0
0x2068913,,,73.7856,0.0,,,,,,,,,,,,
0x2137b7c,,,-83.222784,,,,,,,,,,-86.5782272,,,
0x965d58,0.0,,-20.0,,,,,,,,,,,,,
0xa69bea,0.0,,,,,,,,0.0,,,,0.0,,,
0x25d6769,,,,,,,,,0.0,,,,0.0,,,
0x25d67a2,,,,,,,,,0.0,,,,,,,0.0
0x25d67b0,,,,,,,,,20.0,,,,,,,
0x1430f23,,,,-20.0,,,,,,,,,,,,
0x17eed57,,,0.0,,0.0,,,,,,,,,,0.0,
0x14e46aa,,,,,0.0,,,,,,,,0.0,,,
0x14e46e9,,,,,20.0,,,,,,,,,,,
0x22e30af,,,,,,,,,,,,,-36.0,,,
0x7efe5,,,,,,,,,,,,,,,0.0,
0xe1fbb6,,0.0,,,,,,,,,,,,,,
0x179fa16,,,-95.601953488896,,,,,,,,,,,,,
0x16e9bd3,,,-0.6480000000000001,0.0,0.0,,,,,,,,,,0.0,
0x1722e07,,,,0.0,,,,,,,,,,,0.0,0.0
0x179fb31,,,-20.0,,,,,,,,,,,,,
0x6cd7e,,0.0,0.0,0.0,,,,,,,,,,,,
0x6000d9,,,20.0,,,,,,,,,,,,,
0x20d9c90,,,0.0,,,,,0.0,0.0,,,,0.0,,,
0x20dc92d,,,0.0,,,,,,,,,0.0,0.0,,,3.6
0x1bdc09b,,,,,,,,,,,,,0.0,,,0.0
0x2067bc9,,,0.0,0.0,,,,0.0,,,,,,,,
0x217008e,,,0.0,,,,,0.0,,,,,,,,
0x290a3ad,,,,,,,,20.0,,,,,,,,
0x1ca6e9e,,,,,,,,,0.0,,,0.0,0.0,,,0.0
0x1ca7768,,0.0,,,,,,,,,,0.0,,,,0.0
0x1e2989b,,0.0,,,,,,,,,,,,,,0.0
0x28e19c5,,,,,,,,,,,,,,,,20.0
0xf7bef2,,-20.0,,,,,,,,,,,,,,
0x1d059c6,,,,0.0,,,,0.0,,,,0.0,,,,
0x1d38b0d,,,,,,,,,0.0,,,,,,,
0x1de1f2c,,,,,,,,,,,,-20.0,,,,
0x1d073b8,,,,-97.37299895855556,,,,,,,,,,,,
0x2084e8e,,,0.0,,0.0,,,,0.0,,,,0.0,,,
0x2084ecd,,,0.0,,0.0,,,,0.0,,,,,,,
0x2823ecf,,,,,0.0,,,,20.0,,,,,,,
0x604206,,,,,,,,,,,,-20.0,,,,
0x943288,,,0.0,0.0,,,,,,,,0.0,,,,
0xbcbd4a,,,,,,,,,,,,0.0,,,,
0xbfd685,,,,,,,,,-20.0,,,,,,,
0xe1f2c8,,0.0,-1.1664,,,,,,,,,0.0,,,,
0xe1c0ca,,-44.70151680000001,-47.240456387654,-49.780801825633866,,,,,,,,,,,,
0xa6a6a1,20.0,,,,,,,,,,,,,,,
0x10d49b2,,,,-6.48,-3.6,,,,,,,,-3.6,,,
0x10ffde3,,,,-36.0,,,,,,,,,,,,
0x1f7bd8,,,,,,,,,,,,,-31.586457630965768,-27.85787341546586,,
0x68366b,,,,0.0,,,,,,,,,,,,
0x78bb30,20.0,,,,,,,,,,,,,,,
0x1408327,,,,,,,,,,,,,-17.999999999999996,,,
0x1b1d9ca,,,,,,,,,,,,,,,,-36.0
0xdf36f6,,0.0,,,,,,0.0,,,,,,,,
0xe76d2a,,-20.0,,,,,,,,,,,,,,
0x10d4961,,,,,0.0,,,,,,,,-13.281408000000003,,,
0x26471fc,,,,0.0,,,,,,,,,0.0,,,
0x28cc97c,,,,,,,,,,,,,0.0,,0.0,
0x28d1758,,,,,,,,,,,,,20.0,,,
0x19f37d3,,,,,0.0,,,,,,,,0.0,,,
0x1460787,,,,,0.0,,,,,,,,,,,
0x14c5eb1,,,,,,,,,,,,,,,,20.0
0x1ad99cd,,,,,,,,,,,,,-83.222784,,,
0x14c1790,,,,,,,,,-20.0,,,,,,,
0x17214a2,,,,,,,,,,,,,-33.539222514283324,,,
0x170faf6,,,0.0,0.0,,,,,,,,0.0,,,,
0x140a0d5,,,,-79.02848,,,,,,,,,,,,
0x145ff56,,,,,-47.863468317900804,,,,,,,,,,,
0x14b665a,,,,,,,,,,,,-74.11755453677569,,,,
0x148b8b9,,,,,,,,,,,,,-96.4815627911168,,,
0x16e8ab2,,,,,-23.27616,,,,,,,,,,,
0x283a33,,,,,,,,,,,,0.0,,0.0,,
0x1007486,,0.0,,,,,,,,,,,,3.6,,
0xd47d4a,,,,,0.0,,,,,,,,0.0,,,0.0
0xd4973e,0.0,,,,0.0,,,,,,,,0.0,,,
0x28b63b0,,,,,0.0,,,,,,,,0.0,,,
0x290ce7f,,,,,,,,,,,,,36.0,,,
0xd54a40,,,,,0.0,,,,,,,,0.0,0.0,,78.67391921057786
0xd57ec8,,,,,67.232,,,,,,,,0.0,0.0,,
0x4fb882,0.0,,2.88,0.0,,,,,,,,,,,,
0x806079,0.0,,,0.0,,,,,36.0,,,,,,,
0x23399b3,,,,-36.0,,,,,,,,,,,,
0x1c033b7,,,0.0,,,,,0.0,,,,,,,,
0x208c5d3,,,0.0,,0.0,,,,,,,,0.0,,,
0x2271a6f,,,,,,,,,,,,-20.0,,,,
0x233913a,,,,0.0,,,,,-20.0,,,,,,,
0x1b86c77,,,,,,,,,,,,0.0,,,,
0x1b9eba2,,0.0,0.0,0.0,,,,,0.0,,,,,,,
0x253fe85,,,0.0,,,,,,0.0,,,,,,,
0x284f30e,,,,,,,,,20.0,,,,,,,
0x22b826c,,,,,,,,,,,,,-99.99999999999997,,,
0x2274069,,,,,,,,,,,,,0.0,,,
0x2266198,,,,,,,,,,,,20.0,,,,
0x1fdde6e,,0.0,,,,,,,,,,0.0,,,,
0x290bc09,,,,,,,,,,,,20.0,,,,
0x1fdb87,,0.0,,,,,,0.0,0.0,,,,,,,
0xb9ee6a,,,,,,,,0.0,-20.0,,,,,,,
0x1a1aa35,,,,28.06848,,,,,,,,0.0,,,,
0x14e1b47,,,,,0.0,,,,,,,0.0,,,,
0x15399bb,,,,,,,,,0.0,,,,-20.0,,,
0x17ec1fb,,,,,-13.9651900416,,,,,,,-10.491269179265826,,,,
0x18510a0,,,,,,,,,,,,-66.63537790976,,,,
0xac0b10,,,,0.0,0.0,,,,,,,,,,,
0xba3148,,,,,,,,,,,,-20.0,,,,
0xbe87f9,,,,,,,,,,,,,-90.03929777525022,,,
0xbedd9d,-99.87620599607146,,,,,,,,,,,,,,,
0x1b8312d,,0.0,,0.0,,,,,,,,,,,,0.0
0x1b9f6e9,,0.0,0.0,0.0,,,,,,,,,,,,
0x254ed9c,,,20.0,,,,,,,,,,,,,
0x10d3248,,-6.857187840000001,,,-8.3232,,,,,,,-6.063138201600001,,,,
0x15b92de,,,,,,,,,,,,-63.2453632,-60.476260589568,,,
0xb94228,,,,,,,,,,,,,0.0,0.0,,0.0
0x1488572,,,,,,,,,,,,,,-20.0,,
0x148baea,,,,,,,,,,,,-3.6,,,,
0x1af56e3,,,,,-17.285760000000003,,,,,,,,,,,
0xab8c72,0.0,,,0.0,0.0,,,,,,,,,,,
0x1403a38,,,,-93.12805232640001,,,,,,,,,,,,
0x13dca0c,,,,,-3.4805376000000003,,,,,,,,,,,
0x142e48d,,,,-28.62512636585153,,,,-14.225126400000002,,,,,,,,
0x19f31bf,,,,,0.0,,,,-2.8800000000000003,,,0.0,,,,
0x145fff9,,,,,0.0,,,,,,,,,,,
0x14b6429,,,,,,,,,-20.0,,,,-36.0,,,
0x1a1a9ed,,,,0.0,,,,,,,,0.0,,,,
0x1b22bdf,,,,,,,,,,,,0.0,0.0,,,
0x1b22eee,,,,,,,,,,,,20.0,,,,
0x25d4f10,,,,,,,,,0.0,,,0.0,,,,
0x2757043,,,,,,,,,-20.0,,,,,,,
0x2810c8,,,,,,,,,-3.6,,,,,,,
0x1d05a22,,,,0.0,,,,0.0,,,,,,,,0.0
0x1cf792d,,0.0,,0.0,0.0,,,0.0,,,,,,,,
0x1d4ec87,,0.0,,0.0,,,,20.0,,,,,,,,
0x1f11451,,,,,,,,,0.0,,,,0.0,,,
0x1f1300e,,,,,,,,,,,,0.0,,,,
0x220efc7,,,,,-20.0,,,,0.0,,,,,,,
0x5a8d73,,,,,-43.91999999968503,,,,,,,,,,,
0x2fb464,,0.0,,,,,,,,,,,0.0,,,
0x2fc007,,20.0,,,,,,,,,,,,,,
0x324ef2,,,,84.58518663125554,-16.272,,,,,,,,,,,
0x40752a,,-59.04,,,,,,,,,,,,,,
0x143e476,,,,0.0,,,,,,,,0.0,,,,0.0
0x150d449,,,,,,,,,,,,-36.0,,,,
0xdf3722,,0.0,,,,,,,,,,,,,,
0x1408579,,,,,,,,,,,,-36.0,,,,
0xe1aed3,,-31.0176,-38.095488,-31.902336000000002,,,,,,,,,,,,
0x10ff513,,-79.02848,,,,,,,,,,,,,,
0x1f2f92,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,
0x1f2fa7,0.0,0.0,,,,,,,,,,,0.0,,,
0xb25d10,,,,-20.0,,,,,,,,,,,,
0x1f1921,0.0,0.0,,0.0,,,,,,,,,0.0,,,
0xb1f3fe,,,,0.0,,,,,,,,0.0,,0.0,,
0x141847a,,,,0.0,,,,,,,,,,-20.0,,
0x2f506c,,0.0,,,,,,,,,,,0.0,,,
0xda7f1c,,,,,,,,,,,,,,,-20.0,
0xe1aee4,,-16.199999999999992,-9.405135360000001,-8.444437401600002,,,,,,,,,-10.833357312,,,
0x112a31a,,-45.704283136,,,,,,,-48.8,,,,,,,
0x1fdb7f,,0.0,,,,,,0.0,0.0,,,,,0.0,,
0x1f004f,0.0,0.0,,0.0,,,,0.0,,,,,,,,
0x1d5cbce,,0.0,,0.0,,,,0.0,,,,,,,,
0x1de1828,,20.0,,,,,,,,,,,,,,
0x158a670,,,,-83.222784,,,,,,,,,,,,
0x9c3abb,,,0.0,,0.0,,,0.0,,,,,,0.0,,
0x179e3fa,,,0.0,,,,,0.0,,,,,,,,
0x1aa88e2,,,,,,,,0.0,,,,,,0.0,,
0x1ab0958,,,,,,,,,,,,,,20.0,,
0x1d5c8db,,0.0,,,,,,0.0,,,,,,0.0,0.0,
0x21e5dd0,,,,0.0,,,,,,,,,,,0.0,
0x21e5ddf,,,,-20.0,,,,,,,,,,,,
0x140b8a6,,,,,,,,,,,,-48.8,,,-48.8,
0xf85893,,0.0,,0.0,,,,,,,,,,,,
0x189b4cd,,,,0.0,,,,,,,,,,-20.0,,
0xdf37be,,-10.24,,,,,,,,,,,,,,
0x1827c96,,,,,,,,,,,,,0.0,,0.0,-3.6
0x179fb35,,,-20.0,,,,,,,,,,,,,
0x173ef8d,,,,,,,,,,,,,0.0,,,
0x142fe13,,,,-99.99999999928329,,,,,,,,,,,,
0x140841a,,,,,,,,,,,,,-89.99999999999994,,,
0x170f9ce,,,-46.239999999999995,-43.91415866368747,,,,,,,,-49.40831232000001,,,,
0x140a0a0,,,,-36.0,,,,,,,,,,,,
0x683658,,,,0.0,,,,,,,,,,0.0,,0.0
0x78b84d,0.0,,,,,,,,,,,,,,,0.0
0x78b8a0,20.0,,,,,,,,,,,,,,,
0x21de608,,,,0.0,,,,0.0,,,,,,,,
0x2271c35,,,,,,,,,,,,,,20.0,,
0x110c47c,,,,,,,,,,,,-44.192,,,,
0x10faae2,,-20.0,,-20.0,,,,,,,,,,,,
0x1e619c2,,0.0,,,,,,,,,,0.0,,0.0,,
0x22e47e3,,,,,,,,,,,,,,-20.0,,
0x14b5e0b,,,,,,,,,,,,-91.41006540800001,,,,
0x143dbaa,,,,-61.008970752,,,,-56.177132544,,,,-59.033075074007044,,,,
0x21e5ce5,,,,0.0,,,,,,,,,,-20.0,,
0x28fe413,,,,,,,,,,,,,,20.0,,
0x1a58064,,,,,,,,,,,,0.0,,,,
0x1a2d689,,,,20.0,,,,,,,,,,,,
0x508d3d,,,0.0,0.0,,,,0.0,,,,,0.0,,,0.0
0x13869c9,,,,,,,,-20.0,,,,,,,,
0x10ff8e1,,0.0,,0.0,,,,,,,,,,,,
0x1204972,,0.0,,,,,,,,,,,,0.0,0.0,
0x1b32437,,,,,,,,,,,,,0.0,20.0,,
0xfad63,,,,,,,,0.0,,,,0.0,0.0,,,
0xe81d41,,,-20.0,,,,,,,,,,,,,
0xe1af74,,0.0,0.0,0.0,,,,,,,,,,,,
0x112a30b,,-3.6,,,,,,,0.6480000000000001,,,0.0,,,,
0x13db080,,,,0.0,0.0,,,,,,,,,,,0.0
0x14de772,,,,,0.0,,,,,,,,,,,0.0
0x14ded7a,,,,,0.0,,,,,,,,0.0,,,
0x1548bd5,,,,,,,,,,,,,20.0,,,
0x7de66,,,,,,,,,,,,-9.14859957609375,,,,
0xdf36cf,,0.0,,,,,,,,,,,,,,
0x170fa2e,,,,-67.232,,,,,,,,,,,,
0x16e768c,,,,,0.0,,,0.0,,,,,0.0,,,
0x13e031b,,,,,0.0,,,,,,,,0.0,,,0.0
0x13e0538,,,,,-20.0,,,,,,,,,,,
0x262a361,,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0
0x28b2f16,,,,,0.0,,,,,,,,0.0,0.0,,0.0
0x28b3225,,,,,0.0,,,,,,,,,,,0.0
0x28b331a,,,,,0.0,,,3.6,,,,,,,,
0x4fb8d5,25.11936,,0.0,0.0,,,,,,,,,,,,
0x60578c,0.0,,,,,,,,,,,,,,,
0x217230b,,,20.0,,,,,,,,,,,,,
0x15400f1,,,,,,,,-17.999743095415315,0.0,,,,,-3.6,0.0,
0x1a1aa91,,,,-3.6,,,,,,,,,,,-9.36,
0x1b24087,,,,,,,,,,,,,,,-48.8,
0x16e76b0,,,,,0.0,,,,,,,,,0.0,,
0x13d8512,,,,0.0,0.0,,,0.0,,,,,,,,
0x142f593,,,,0.0,,,,-20.0,,,,,,,,
0x150ee26,,,,,,,,,,,,,,0.0,,25.7486727168
0x16e76cc,,,,,0.0,,,,,,,,0.0,0.0,,
0x142ed12,,,,0.0,,,,0.0,,,,,0.0,,,
0x142f300,,,,-20.0,,,,0.0,,,,,,,,
0x14342b0,,,,,,,,,,,,,,,-30.220493075841027,
0x1431016,,,,-36.0,,,,,,,,,,,,
0x150ee2c,,,,,,,,,,,,,,,-36.0,87.1815038242995
0x1403972,,,,0.0,,,,,,,,,76.93638068377004,,,
0x1508a02,,,,,,,,,,,,-20.0,17.956478670493876,,,
0x1b5a74b,,,,,,,,,,,,-36.0,,,,
0x1549436,,,,,,,,,,,,,,,20.0,
0x1405001,,,,-99.99999999999997,,,,,,,,,,,,
0x13dafcf,,,,0.0,-2.5142400000000005,,,,,,,,,0.0,,
0x14361d8,,,,,,,,,-59.04,,,,-57.5058880512,,,
0x210b728,,,0.0,,0.0,,,,0.0,,,0.0,,,,
0x2107e85,,,-20.0,,,,,,,,,,,,,
0x4ffba6,,,0.0,,,,,,,,,-16.199999999999992,,,,
0x813d63,0.0,,,0.0,,,,0.0,,,,,,,,
0x2801af4,,,,,,,,-20.0,,,,,,,,
0x2a02a3,,0.0,,,0.0,,,,,,,,,,,
0xd48126,-79.02848,,,,-79.02848,,,,,,,,,,,
0xab8e36,,,,-29.256720401203204,,,,-31.442537753239897,,,,,,,,
0x13db95d,,,,-50.741314560000006,-50.576730071040004,,,,,,,,,,,
0x16bfea0,,,,,,,,,,,,,0.0,,0.0,
0x16c01af,,,,,,,,,,,,,,,36.0,
0xa63426,,,,,,,,,,,,,-90.09422247832862,,,
0x1b22684,,,,,,,,,,,,,,,-79.02848,
0xc79ba0,0.0,,,,,,,,,,,,,0.0,,
0x1a1aa4d,,,,-20.0,,,,,,,,,,,,
0xc6f952,,,,,,,,,,,,,-3.6,-20.0,,
0x7b05d9,0.0,,,0.0,,,,,,,,,,,0.0,
0x2820301,,,,,36.0,,,,,,,,,,,
0x16e775b,,,,,0.0,,,,,,,,,,,
0x1444266,,,,,,,,,,,,0.0,,,,0.0
0x143f6c9,,,,20.0,,,,,,,,,,,,
0x16e9325,,,,,0.0,,,,,,,,,,-3.6,
0x14dd684,,,,,-48.8,,,,,,,,,,,
0x107c1cc,,0.0,,,,,,0.0,,,,0.0,,,0.0,
0x107c26f,,-3.6,,,,,,0.6480000000000001,,,,,,,-11.664,
0x1078fd5,,-59.04,,,,,,,,,,,,,,
0x1537f7a,,,,,,,,,,,,0.0,-3.6,,,
0xd7fdfe,,,,,,,,0.0,,,,,0.0,,,
0xd6e722,0.0,,,,,,,,,,,0.0,,,,
0x290701a,,,,,,,,,,,,20.0,,,,
